,Categ,Priority,O*NET-SOC Code,Title,Description,Total Employment,Mean Hourly Wage,25th Percentile Hourly Wage,Median Hourly Wage,75th Percentile Hourly Wage,"Employment change, numeric, 2022-32","Employment change, percent, 2022-32",sustainable_wage,sustainable_wage_ind,stable_employment
277,,,17-3019.00,"Drafters, All Other",All drafters not listed separately.,"17,980",29.02,22.30,27.71,34.54,-1.5,-7.8,2.6900000000000013,True,False
278,,,17-3022.00,Civil Engineering Technologists and Technicians,"Apply theory and principles of civil engineering in planning, designing, and overseeing construction and maintenance of structures and facilities under the direction of engineering staff or physical scientists.","62,350",29.56,22.26,28.67,35.86,0.6,0.9,3.650000000000002,True,True
279,,,17-3025.00,Environmental Engineering Technologists and Technicians,"Apply theory and principles of environmental engineering to modify, test, and operate equipment and devices used in the prevention, control, and remediation of environmental problems, including waste treatment and site remediation, under the direction of engineering staff or scientists. May assist in the development of environmental remediation devices.","13,400",27.90,20.29,24.51,32.00,0.2,1.3,-0.509999999999998,False,True
280,,,17-3027.01,Automotive Engineering Technicians,"Assist engineers in determining the practicality of proposed product design changes and plan and carry out tests on experimental test devices or equipment for performance, durability, or efficiency.","39,610",31.02,23.59,29.8,37.17,0.3,0.6,4.780000000000001,True,True
281,,,17-3031.00,Surveying and Mapping Technicians,"Perform surveying and mapping duties, usually under the direction of an engineer, surveyor, cartographer, or photogrammetrist, to obtain data used for construction, mapmaking, boundary location, mining, or other purposes. May calculate mapmaking information and create maps from source data, such as surveying notes, aerial photography, satellite data, or other maps to show topographical features, political boundaries, and other features. May verify accuracy and completeness of maps.","56,580",24.79,18.14,22.68,29.36,2.1,3.3,-2.34,False,True
282,,,19-1011.00,Animal Scientists,"Conduct research in the genetics, nutrition, reproduction, growth, and development of domestic farm animals.","2,520",41.28,26.33,33.36,48.61,0.2,5.7,8.34,True,True
283,,,19-1012.00,Food Scientists and Technologists,"Use chemistry, microbiology, engineering, and other sciences to study the principles underlying the processing and deterioration of foods; analyze food content to determine levels of vitamins, fat, sugar, and protein; discover new food sources; research ways to make processed foods safe, palatable, and healthful; and apply food science knowledge to determine best ways to process, package, preserve, store, and distribute food.","14,720",41.22,29.89,38.39,49.43,1.1,7.5,13.370000000000001,True,True
284,,,19-1013.00,Soil and Plant Scientists,"Conduct research in breeding, physiology, production, yield, and management of crops and agricultural plants or trees, shrubs, and nursery stock, their growth in soils, and control of pests; or study the chemical, physical, biological, and mineralogical composition of soils as they relate to plant or crop growth. May classify and map soils and investigate effects of alternative practices on soil and crop productivity.","16,010",36.73,24.15,31.6,45.33,0.8,4.7,6.580000000000002,True,True
285,,,19-1023.00,Zoologists and Wildlife Biologists,"Study the origins, behavior, diseases, genetics, and life processes of animals and wildlife. May specialize in wildlife research and management. May collect and analyze biological data to determine the environmental effects of present and potential use of land and water habitats.","17,410",34.91,25.46,32.42,39.94,0.6,3.0,7.400000000000002,True,True
286,,,19-1029.00,"Biological Scientists, All Other",All biological scientists not listed separately.,"55,300",46.11,30.73,41.97,55.13,2.3,3.9,16.95,True,True
287,,,19-1031.00,Conservation Scientists,"Manage, improve, and protect natural resources to maximize their use without damaging the environment. May conduct soil surveys and develop plans to eliminate soil erosion or to protect rangelands. May instruct farmers, agricultural production managers, or ranchers in best ways to use crop rotation, contour plowing, or terracing to conserve soil and water; in the number and kind of livestock and forage plants best suited to particular ranges; and in range and farm improvements, such as fencing and reservoirs for stock watering.","22,880",33.56,24.15,30.99,39.79,1.0,4.1,5.969999999999999,True,True
288,,,19-1031.02,Range Managers,"Research or study range land management practices to provide sustained production of forage, livestock, and wildlife.","22,880",33.56,24.15,30.99,39.79,1.0,4.1,5.969999999999999,True,True
289,,,19-1031.03,Park Naturalists,"Plan, develop, and conduct programs to inform public of historical, natural, and scientific features of national, state, or local park.","22,880",33.56,24.15,30.99,39.79,1.0,4.1,5.969999999999999,True,True
290,,,19-1032.00,Foresters,"Manage public and private forested lands for economic, recreational, and conservation purposes. May inventory the type, amount, and location of standing timber, appraise the timber's worth, negotiate the purchase, and draw up contracts for procurement. May determine how to conserve wildlife habitats, creek beds, water quality, and soil stability, and how best to comply with environmental regulations. May devise plans for planting and growing new trees, monitor trees for healthy growth, and determine optimal harvesting schedules.","9,430",32.74,24.86,30.87,38.30,0.3,2.4,5.850000000000001,True,True
291,,,19-1041.00,Epidemiologists,"Investigate and describe the determinants and distribution of disease, disability, or health outcomes. May develop the means for prevention and control.","9,430",41.29,29.96,37.75,48.53,2.7,26.7,12.73,True,True
292,,,19-1042.00,"Medical Scientists, Except Epidemiologists","Conduct research dealing with the understanding of human diseases and the improvement of human health. Engage in clinical investigation, research and development, or other related activities.","110,550",53.21,32.11,48.04,63.88,11.6,9.8,23.02,True,True
293,,,19-1099.00,"Life Scientists, All Other",All life scientists not listed separately.,"8,320",48.26,29.91,40.35,59.87,0.5,5.2,15.330000000000002,True,True
294,,,19-2011.00,Astronomers,"Observe, research, and interpret astronomical phenomena to increase basic knowledge or apply such information to practical problems.","2,160",61.28,40.37,61.7,79.82,0.1,4.6,36.68000000000001,True,True
295,,,19-2041.03,Industrial Ecologists,Apply principles and processes of natural ecosystems to develop models for efficient industrial systems. Use knowledge from the physical and social sciences to maximize effective use of natural resources in the production and use of goods and services. Examine societal issues and their relationship with both technical systems and the environment.,"77,270",40.30,28.39,36.77,48.40,4.9,6.1,11.750000000000004,True,True
296,,,19-2042.00,"Geoscientists, Except Hydrologists and Geographers","Study the composition, structure, and other physical aspects of the Earth. May use geological, physics, and mathematics knowledge in exploration for oil, gas, minerals, or underground water; or in waste disposal, land reclamation, or other environmental problems. May study the Earth's internal composition, atmospheres, and oceans, and its magnetic, electrical, and gravitational forces. Includes mineralogists, paleontologists, stratigraphers, geodesists, and seismologists.","25,230",50.27,30.18,42.06,63.28,1.3,5.1,17.040000000000003,True,True
297,,,19-2043.00,Hydrologists,"Research the distribution, circulation, and physical properties of underground and surface waters; and study the form and intensity of precipitation and its rate of infiltration into the soil, movement through the earth, and return to the ocean and atmosphere.","6,270",46.30,32.01,41.34,53.31,0.1,1.5,16.320000000000004,True,True
298,,,19-2099.00,"Physical Scientists, All Other",All physical scientists not listed separately.,"19,820",55.88,38.72,51.91,68.92,0.5,2.1,26.889999999999997,True,True
299,,,19-3011.00,Economists,"Conduct research, prepare reports, or formulate plans to address economic problems related to the production and distribution of goods and services or monetary and fiscal policy. May collect and process economic and statistical data using sampling techniques and econometric methods.","16,370",61.63,39.33,54.78,75.45,1.1,6.3,29.76,True,True
300,,,19-3011.01,Environmental Economists,"Conduct economic analysis related to environmental protection and use of the natural environment, such as water, air, land, and renewable energy resources. Evaluate and quantify benefits, costs, incentives, and impacts of alternative options using economic principles and statistical techniques.","16,370",61.63,39.33,54.78,75.45,1.1,6.3,29.76,True,True
301,,,19-3022.00,Survey Researchers,"Plan, develop, or conduct surveys. May analyze and interpret the meaning of survey data, determine survey objectives, or suggest or test question wording. Includes social scientists who primarily design questionnaires or supervise survey teams.","7,880",31.94,21.22,29.04,38.76,-0.3,-3.8,4.02,True,False
